ID,TCN,NAME,ABBR,RACK_ID,city_id
2542,D-00-CA-2542,Zone Pricing,Zone,22,689
2543,D-00-CA-2543,Zone Pricing,Zone,23,690
2544,D-00-CA-2544,Zone Pricing,Zone,23,691
2546,T-11-NY-1313,Bayside East,Bayside E,204,291
2547,D-00-CA-2547,Zone Pricing,Zone,25,692
2548,D-00-CA-2548,Zone Pricing,Zone,26,693
2549,D-00-CA-2549,Zone Pricing,Zone,25,694
2550,D-00-CA-2550,Zone Pricing,Zone,26,695
2551,D-00-CA-2551,Zone Pricing,Zone,26,696
2553,D-00-CA-2553,Zone Pricing,Zone,22,697
2554,T-22-NJ-1503,International Matex Tank Terminal,IMTT,189,256
2555,D-00-NV-2555,Musket Rail,MusketRail,197,698
2556,D-00-MN-2556,Minnesota Soybean Processers,MN Soy,494,699
2557,D-00-MN-2557,FUMPA,FUMPA,495,700
2559,D-00-NE-2559,Hansen-Heartland Coop,Hansen,497,701
2560,D-00-CA-2560,Zone Pricing,Zone,25,702
2561,D-00-IA-2561,Soy Solutions,Soy Solutn,65,109
2562,D-00-AK-2562,ExxonMobil,XOM,499,703
2563,D-00-MA-2563,CSX Transportation,CSX,121,704
2564,D-00-NC-2564,CSX Transportation,CSX,169,241
2566,D-00-CT-2566,CSX Transportation,CSX,34,705
2567,D-00-PA-2567,CSX Transportation,CSX,242,354
2568,T-13-NY-1357,Schildwachter Fuel Oil,Schldwchtr,204,294
2569,D-00-SC-2569,Carolina Polymers,CrlinaPoly,252,706
2570,D-00-CO-2570,Hill Petroleum,Hill Petro,28,707
2571,D-00-OR-2571,Tyree Oil,Tyree Oil,232,708
2572,D-00-TX-2572,Volpak / Dow,VolpakDow,282,418
2574,D-00-CA-2574,Maxum Petroleum,Maxum,22,709
2575,D-00-GA-2575,US Biofuels,US Biofuel,53,92
2576,D-00-CA-2576,Golden Gate Petroleum,GoldenGate,25,46
2577,D-00-MO-2577,Slay Bulk Terminals,Slay Bulk,154,223
2578,D-00-MN-2578,Westway Terminal Company,Westway,141,710
2581,D-00-CA-2581,Zone Pricing,Zone,26,711
2582,D-00-CA-2582,Zone Pricing,Zone,26,712
2583,D-00-CA-2583,Zone Pricing,Zone,22,713
2584,D-00-CA-2584,Zone Pricing,Zone,26,714
2585,D-00-CA-2585,Zone Pricing,Zone,26,715
2586,D-00-CA-2586,Zone Pricing,Zone,22,716
2589,D-00-CO-2589,Williams Plant Sales,Williams,194,717
2590,D-00-WY-2590,Williams Plant Sales,Williams,324,718
2591,D-00-NM-2591,Williams Plant Sales,Williams,194,719
2592,D-00-NH-2592,Green Mountain Railroad,Green Mnt,304,720
2593,D-00-NV-2593,Golden Gate Petroleum,GoldenGate,197,721
2596,T-72-LA-2389,Calumet,Calumet,120,722
2597,T-72-LA-2396,Red River Terminals,Red River,120,181
2598,T-52-MD-1559,Apex Oil South,Apex Oil S,123,188
2599,D-00-IA-2599,Cargill Inc,Cargill,500,723
2600,D-00-MN-2600,EXOL,EXOL,496,724
2603,T-71-AR-2462,Murphy,Murphy,555,725
2604,D-00-AZ-2604,Musket Rail,MusketRail,12,726
2605,D-00-MA-2605,Bursaw Gas and Oil,Bursaw,121,727
2606,D-00-CA-2606,Zone Pricing,Zone,23,728
2608,D-00-CA-2608,Zone Pricing,Zone,22,729
2609,D-00-CA-2609,Zone Pricing,Zone,22,730
2610,D-00-CA-2610,Zone Pricing,Zone,23,731
2611,D-00-CA-2611,Zone Pricing,Zone,23,732
2612,D-00-CA-2612,Zone Pricing,Zone,27,733
2615,D-00-CA-2615,Zone Pricing,Zone,25,734
2616,T-33-CA-4746,Shell Oil Products US,SOPUS,22,31
2617,D-00-MD-2617,CSX Transportation,CSX,123,188
2618,D-00-CA-2618,Zone Pricing,Zone,15,735
2619,D-00-MA-2619,JJ Donovan,JJDonovan,121,736
2620,T-76-TX-2831,Magellan Pipeline Company,Magellan,282,737
2621,T-06-CT-1263,Magellan Pipeline Company East,MagellanE,34,65
2623,D-00-NJ-2623,Food Haulers DLVD,FoodHauler,189,738
2624,D-00-CA-2624,Zone Pricing,Zone,22,739
2625,D-00-CA-2625,Zone Pricing,Zone,22,740
2626,D-00-CA-2626,Zone Pricing,Zone,22,741
2627,D-00-TX-2627,Gulf Hydrocarbon Inc,GulfHydro,276,408
2628,T-75-TX-2693,Burlington Northern Santa Fe Railroad,BNSF,265,395
2629,D-00-CA-2629,Zone Pricing,Zone,25,742
2631,D-00-CA-2631,Zone Pricing,Zone,22,743
2632,T-54-VA-1696,International Matex Tank Terminal,IMTT,301,444
2633,D-00-CA-2633,Zone Pricing,Zone,25,744
2634,D-00-CA-2634,Zone Pricing,Zone,24,745
2635,D-00-CA-2635,Zone Pricing,Zone,22,625
2637,D-00-NE-2637,Aventine Renewable Energy,Aventine,180,747
2638,D-00-IA-2638,Xethanol BioFuels LLC,Xethanol,63,748
2639,D-00-IA-2639,Quad-County Corn Processors,Quad-Cnty,68,749
2640,D-00-IL-2640,Adkins Energy LLC,Adkins,84,750
2642,T-33-CA-4789,Valero Refining and Marketing,Valero,22,39
2643,D-00-VT-2643,Sprague,Sprague,304,751
2644,D-00-VT-2644,Valero Refining and Marketing,Valero,303,447
2645,T-23-PA-1752,Buckeye,Buckeye,245,752
2646,T-59-FL-2678,South Florida Materials,So FL Mat,551,753
2647,T-23-PA-1747,Sunoco Logistics Partners LP,Sunoco,242,754
2649,T-35-IN-3211,Gladieux Trading & Marketing Co,Gladieux,87,141
2650,T-31-OH-3126,Norfolk Southern Railway Co,Norfolk So,213,316
2651,D-00-CA-2651,Zone Pricing,Zone,27,755
2652,D-00-CA-2652,Zone Pricing,Zone,17,756
2653,D-00-CA-2653,Zone Pricing,Zone,27,757
2654,D-00-CA-2654,Zone Pricing,Zone,17,758
2655,D-00-FL-2655,Transflo Services,Transflo,41,759
2656,D-00-CA-2656,Zone Pricing,Zone,25,760
2658,D-00-CA-2658,Zone Pricing,Zone,25,761
2659,D-00-CA-2659,Zone Pricing,Zone,25,762
2660,D-00-CA-2660,Zone Pricing,Zone,23,763
2661,D-00-CA-2661,Zone Pricing,Zone,25,764
2662,D-00-CA-2662,Zone Pricing,Zone,23,765
2663,D-00-CA-2663,Zone Pricing,Zone,27,766
2664,D-00-CA-2664,Zone Pricing,Zone,25,767
2666,D-00-CA-2666,Zone Pricing,Zone,22,768
2667,,None,None,248,373
2668,D-00-CA-2668,Zone Pricing,Zone,22,769
2669,D-00-CA-2669,Zone Pricing,Zone,26,770
2670,T-CA-000065,Shell - Canada,Shell CA,353,482
2671,T-CA-00-0088,Vopak Terminals of Canada,Vopak CA,353,482
2672,T-CA-000023,Suncor - Canada,Suncor CA,353,482
2674,T-CA-000050,Irving - Canada,Irving CA,339,476
2675,T-CA-000051,Irving - Canada,Irving CA,433,542
2676,T-CA-000008,ESSO - Canada,ESSO CA,341,771
2677,D-00-NB-2677,Valero Energy - Canada,Valero CA,453,772
2678,D-00-ON-2678,Valero Energy - Canada,Valero CA,345,479
2679,T-CA-000043,Valero Energy - Canada,Valero CA,355,773
2681,D-00-CA-2681,Zone Pricing,Zone,18,774
2682,D-00-CA-2682,Zone Pricing,Zone,24,775
2683,D-00-CA-2683,Zone Pricing,Zone,24,776
2684,D-00-CA-2684,Zone Pricing,Zone,22,777
2685,D-00-CA-2685,Zone Pricing,Zone,22,778
2686,D-00-CA-2686,Zone Pricing,Zone,22,779
2687,D-00-CA-2687,Zone Pricing,Zone,22,780
2689,D-00-CA-2689,Zone Pricing,Zone,22,781
2691,D-00-CA-2691,Zone Pricing,Zone,22,782
2692,D-00-CA-2692,Zone Pricing,Zone,22,783
2693,D-00-CA-2693,Zone Pricing,Zone,22,784
2694,D-00-CA-2694,Zone Pricing,Zone,22,785
2695,D-00-CA-2695,Zone Pricing,Zone,22,786
2696,D-00-CA-2696,Zone Pricing,Zone,22,787
2697,D-00-CA-2697,Zone Pricing,Zone,22,788
2699,D-00-NC-2699,Lincoln Energy Solutions,LincolnOil,172,243
2700,D-00-NC-2700,Lincoln Energy Solutions,LincolnOil,170,789
2701,D-00-NC-2701,Lincoln Energy Solutions,LincolnOil,170,790
2702,D-00-GA-2702,Lincoln Energy Solutions,LincolnOil,47,82
2703,D-00-SC-2703,Lincoln Energy Solutions,LincolnOil,249,375
2704,D-00-GA-2704,David I. Peterson,Peterson,46,80
2705,D-00-GA-2705,Seminole BioDiesel,SemnoleBIO,49,87
2707,D-00-NC-2707,Lincoln Energy Solutions,LincolnOil,172,791
2708,T-56-NC-2013,Kinder Morgan Energy Partners East,KMEP E,172,243
2709,D-00-NC-2709,Lincoln Energy Solutions,LincolnOil,169,792
2710,D-00-SC-2710,Lincoln Energy Solutions,LincolnOil,249,793
2712,D-00-CA-2712,Zone Pricing,Zone,24,794
2713,D-00-CA-2713,Zone Pricing,Zone,24,795
2714,D-00-OK-2714,Musket Oil,Musket,226,332
2715,D-00-CA-2715,Zone Pricing,Zone,26,796
2716,D-00-CA-2716,Zone Pricing,Zone,24,797
2717,D-00-CA-2717,Zone Pricing,Zone,22,798
2718,D-00-CA-2718,Zone Pricing,Zone,24,799
2719,D-00-CA-2719,Zone Pricing,Zone,22,800
2721,D-00-CA-2721,Zone Pricing,Zone,15,801
2722,D-00-OH-2722,Husky Marketing and Supply Co,Husky M&S,216,321
2723,D-00-MB-2723,Canadian,CA,558,802
2724,D-00-GA-2724,Big Bend Agri-Services,Big Bend,49,803
2725,D-00-CA-2725,Zone Pricing,Zone,22,804
2727,D-00-CA-2727,Zone Pricing,Zone,22,805
2728,T-04-MA-1172,Sprague,Sprague,121,806
2729,D-00-CO-2729,Alta Fuels,Alta Fuels,31,807
2730,D-00-NC-2730,Bailey Feed Mill,BaileyFeed,172,243
2731,T-41-MT-0001,Cenex Harvest States,Cenex,167,239
2732,D-00-VT-2732,"D&C Terminals, D&C Transportation Inc.",D&C Term,303,808
2733,D-00-CO-2733,DCP Midstream LP,DCP Mdstrm,559,809
2736,D-00-OK-2736,Phillips 66 Company PSX,PSX,560,810
2737,D-00-NM-2737,Phillips 66 Company PSX,PSX,195,811
2738,D-00-PA-2738,Buckeye,Buckeye,242,812
2739,D-00-NM-2739,Musket Rail,MusketRail,192,269
2740,D-00-WY-2740,Musket Rail,MusketRail,322,469
2742,D-00-NM-2742,Musket Rail,MusketRail,195,813
2743,D-00-NV-2743,Musket Rail,MusketRail,196,271
2744,D-00-WY-2744,Musket Rail,MusketRail,326,814
2745,D-00-GA-2745,CLOSED TERMINAL,CLOSED,46,80
2747,D-00-TN-2747,Regal Petroleum,Regal,261,390
2748,D-00-TN-2748,Cone Solvents,Cone,263,392
2750,D-00-GA-2750,Atkinson Oil,Atkinson,52,815
2751,D-00-MO-2751,Fuel Marketing Corporation,Fuel Mktng,153,222
2752,D-00-MO-2752,Fuel Marketing Corporation,Fuel Mktng,146,217
2755,D-00-KS-2755,Presta Oil,Presta,103,158
2756,D-00-KS-2756,Presta Oil,Presta,107,816
2757,D-00-MS-2757,Mississippi Export Railroad Company,MS Export,160,817
2758,D-00-CA-2758,Zone Pricing,Zone,18,818
2759,D-00-CA-2759,Zone Pricing,Zone,18,819
2760,D-00-CA-2760,Zone Pricing,Zone,18,820
2761,D-00-CA-2761,Zone Pricing,Zone,18,821
2763,D-00-CA-2763,Zone Pricing,Zone,15,822
2764,D-00-GA-2764,Lincoln Energy Solutions,LincolnOil,46,823
2765,D-00-OK-2765,Griswold Energy Partners,Griswold,226,332
2767,D-00-TN-2767,Blendstar LLC,Blendstar,263,392
2768,T-17-TX-0001,Flying J,Flying J,285,824
2769,D-00-KS-2769,Plains All American Pipeline LP,PAA,571,825
2770,D-00-IN-2770,POET Biorefining,POET,90,826
2772,D-00-SD-2772,POET Biorefining,POET,256,827
2773,D-00-MN-2773,POET Biorefining,POET,496,828
2774,D-00-SD-2774,POET Biorefining,POET,256,829
2775,D-00-OH-2775,POET Biorefining,POET,216,830
2777,D-00-CA-2777,Zone Pricing,Zone,18,831
2779,D-00-CA-2779,Zone Pricing,Zone,18,832
2780,D-00-CA-2780,Zone Pricing,Zone,18,833
2781,D-00-CA-2781,Zone Pricing,Zone,22,834
2782,D-00-CA-2782,Zone Pricing,Zone,22,835
2783,D-00-CA-2783,Zone Pricing,Zone,22,836
2784,D-00-CA-2784,Zone Pricing,Zone,22,837
2787,D-00-CA-2787,Zone Pricing,Zone,22,838
2788,D-00-CA-2788,Zone Pricing,Zone,22,839
2789,D-00-CA-2789,Zone Pricing,Zone,22,840
2790,D-00-CA-2790,Zone Pricing,Zone,22,841
2791,D-00-CA-2791,Zone Pricing,Zone,22,842
2792,D-00-CA-2792,Zone Pricing,Zone,22,843
2794,D-00-CA-2794,Zone Pricing,Zone,25,844
2795,D-00-CA-2795,Zone Pricing,Zone,25,845
2797,D-00-CA-2797,Zone Pricing,Zone,26,846
2798,D-00-CA-2798,Zone Pricing,Zone,26,847
2799,D-00-CA-2799,Zone Pricing,Zone,26,848
2800,D-00-CA-2800,Zone Pricing,Zone,22,849
2801,D-00-CA-2801,Zone Pricing,Zone,22,850
2802,D-00-CA-2802,Zone Pricing,Zone,26,851
2803,D-00-TX-2803,Westway Terminal Company,Westway,282,418
2804,D-00-CT-2804,Plainville Terminal,Plainville,33,852
2806,D-00-CA-2806,Zone Pricing,Zone,22,853
2807,D-00-CA-2807,Zone Pricing,Zone,21,854
2808,D-00-CA-2808,Zone Pricing,Zone,18,855
2809,D-00-CA-2809,Zone Pricing,Zone,24,856
2810,D-00-CA-2810,Zone Pricing,Zone,18,857
2811,D-00-CA-2811,Zone Pricing,Zone,18,858
2812,D-00-CA-2812,Zone Pricing,Zone,24,859
2814,D-00-CA-2814,Zone Pricing,Zone,18,860
2815,D-00-CA-2815,Zone Pricing,Zone,24,861
2816,T-63-AL-2317,Hunt Refining,Hunt Ref,4,862
2817,T-16-NY-1461,International Petroleum Traders LLC,IPT LLC,198,275
2818,D-00-OK-2818,Plains All American Pipeline LP,PAA,229,335
2820,D-00-QC-2820,Superior,Superior,353,863
2821,D-00-SC-2821,Palmetto Propane,Palmetto,251,864
2822,D-00-FL-2822,South Florida Petroleum,So FL Pet,39,71
2823,T-95-CA-4808,Paramount,Paramount,22,865
2824,D-00-TN-2824,Pacific Pride,Pac Pride,260,387
2826,D-00-NY-2826,Blue Flame,BlueFlame,202,866
2827,D-00-PA-2827,Amerigreen,Amerigreen,239,867
2828,D-00-PA-2828,Amerigreen,Amerigreen,239,868
2829,D-00-TX-2829,Paquin,Paquin,276,405
2830,D-00-TX-2830,Bighorn,Bighorn,265,395
2831,D-00-TX-2831,Musket Oil,Musket,265,395
2833,D-00-OK-2833,Star Fuel,Star Fuel,226,332
2834,D-00-OK-2834,Star Fuel,Star Fuel,223,331
2835,D-00-OR-2835,Musket Oil,Musket,70,869
2836,D-00-OH-2836,Benchmark Biodiesel Inc,Benchmark,213,316
2837,D-00-NY-2837,Frank Brothers,Frank Bros,202,870
2838,D-00-NY-2838,Swezey Fuel,Swezey,202,871
2840,D-00-NY-2840,Shore Properties,ShorePrpts,202,872
2841,D-00-NY-2841,Lewisy Fuel Oil,Lewisy,202,873
2842,D-00-OH-2842,Gas America,GasAmerica,215,320
2843,D-00-MN-2843,Loadmaster Lubricants,Loadmastr,141,874
2844,D-00-CA-2844,Zone Pricing,Zone,26,875
2845,D-00-CA-2845,Zone Pricing,Zone,26,876
2846,T-86-NM-4261,Southwest Terminals,SW Term,277,877
2848,D-00-CA-2848,Zone Pricing,Zone,24,878
2849,D-00-OK-2849,Musket Rail,MusketRail,226,332
2850,T-33-CA-4779,Chemoil Terminals Corporation,Chem Oil,22,26
2851,T-33-CA-4767,Petro-Diamond Terminal Company,Petro Dia,22,26
2852,T-33-CA-4800,Vopak Terminal,Volpak,22,32
2854,D-00-OK-2854,Targa Midstream,Targa,223,331
2855,T-76-TX-2815,Intercontinental Terminals Co,ITC Term,287,879
2856,D-00-PA-2856,Lake Erie Biofuels LLC,LEB LLC,561,880
2857,D-00-CA-2857,Zone Pricing,Zone,25,881
2858,D-00-CA-2858,Zone Pricing,Zone,25,882
2860,D-00-NY-2860,Sprague,Sprague,207,883
2861,T-74-TX-2712,Calumet,Calumet,289,427
2862,D-00-CA-2862,Zone Pricing,Zone,26,884
2863,D-00-CA-2863,Zone Pricing,Zone,27,885
2864,D-00-GA-2864,Southwest Georgia Oil,SW GA Oil,49,87
2866,D-00-NY-2866,Scalzo Utilities,Scalzo,204,886
2867,D-00-MA-2867,Edgemont Oil LLC,Edgemont,188,887
2868,T-75-TX-2694,Pro Petroleum,Pro Petro,284,419
2869,T-72-LA-2397,Five Star Fuels,Five Star,115,888
2871,D-00-NC-2871,Laney Oil Company,Laney,169,889
2872,D-00-IA-2872,West Central Soy,WCS,59,102
2873,D-00-NH-2873,Palmer Gas Company INC,Palmer,188,890
2874,D-00-NH-2874,Palmer Gas Company INC,Palmer,188,891
2875,T-99-HI-4562,Aloha Petroleum,Aloha Pet,406,892
2876,D-00-CA-2876,Zone Pricing,Zone,25,893
2877,D-00-CA-2877,Zone Pricing,Zone,25,894
2879,D-00-CA-2879,Zone Pricing,Zone,25,895
2880,D-00-CA-2880,Zone Pricing,Zone,25,896
2881,D-00-AZ-2881,Musket Rail,MusketRail,12,17
2882,D-00-ND-2882,Murphy,Murphy,174,897
2883,D-00-MA-2883,Arlex Oil Corporation,Arlex,121,898
2884,D-00-MA-2884,Ashland Diesel Inc,Ashland,121,899
2886,D-00-MA-2886,Taylor & Murphy Inc,Taylor&Mur,121,900
2887,D-00-MA-2887,Roses Oil,Roses Oil,121,901
2888,T-91-WA-4414,Sound Refining Inc,Sound,310,457
2889,T-16-NY-1493,Superior Mohawk,Sup Mohawk,208,304
2890,D-00-NY-2890,Hub Truck,Hub Truck,202,902
2892,D-00-NY-2892,Hub Truck,Hub Truck,202,903
2893,D-00-NY-2893,Hub Truck,Hub Truck,204,904
2894,D-00-CT-2894,Peter Pan Trailways,Peter Pan,198,905
2895,D-00-MA-2895,Peter Pan Trailways,Peter Pan,121,906
2896,D-00-NJ-2896,Peter Pan Trailways,Peter Pan,189,907
2897,D-00-RI-2897,Peter Pan Trailways,Peter Pan,248,373
2899,D-00-NY-2899,Hart Petroleum,Hart Petro,202,577
2900,D-00-NY-2900,Total Fuel Services,TotalFuel,204,908
2901,D-00-NY-2901,Westmore Petroleum,Westmore,204,909
2902,D-00-NY-2902,Burt's Reliable,Burts,202,910
2903,D-00-CT-2903,Biodiesel One Inc,BioOneInc,33,911
2904,D-00-ME-2904,Frontier Energy,FrontNRG,126,194
2905,D-00-VA-2905,Private Terminal,PVT TERM,300,441
2907,D-00-NC-2907,Private Terminal,PVT TERM,172,243
2908,D-00-NC-2908,Private Terminal,PVT TERM,171,242
2909,D-00-VA-2909,Private Terminal,PVT TERM,299,437
2910,D-00-VA-2910,Private Terminal,PVT TERM,302,445
2912,D-00-MD-2912,Private Terminal,PVT TERM,123,188
2913,D-00-NJ-2913,Food Haulers DLVD,FoodHauler,189,912
2915,D-00-PA-2915,National Transport,NatTrnsprt,235,913
2916,D-00-NJ-2916,Food Haulers DLVD,FoodHauler,189,262
2917,T-CA-000024,Suncor - Canada,Suncor CA,351,914
2918,T-CA-000029,Suncor - Canada,Suncor CA,480,915
2920,T-CA-000030,Suncor - Canada,Suncor CA,345,479
2921,T-CA-000036,Shell - Canada,Shell CA,351,481
2922,T-CA-000045,Suncor - Canada,Suncor CA,351,481
2924,T-CA-000037,Shell - Canada,Shell CA,478,567
2925,T-06-RI-1208,Inland Fuel Terminal INC,IFT Inc,248,916
2926,T-06-CT-1279,Inland Fuel Terminal INC,IFT Inc,32,60
2927,D-00-TN-2927,"Tri Star Energy, LLC",Tri Star,263,392
2930,T-22-NJ-1507,Kinder Morgan Energy Partners,KMEP,189,260
2931,T-76-TX-2788,Kinder Morgan Energy Partners,KMEP,282,917
2934,D-00-CA-2934,Suma Energy,Suma,25,44
2935,D-00-NJ-2935,Suma Energy,Suma,189,262
2936,D-00-CA-2936,Orange Diesel,Orange,25,44
2937,D-00-CA-2937,Orange Diesel,Orange,26,49
2938,D-00-CA-2938,Golden Gate Petroleum,GoldenGate,25,918
2939,D-00-CA-2939,Golden Gate Petroleum,GoldenGate,25,919
2942,D-00-IL-2942,Superior Fuels Inc,SFI,77,920
2944,D-00-IL-2944,Superior Fuels Inc,SFI,83,134
2945,D-00-KS-2945,Superior Fuels Inc,SFI,104,921
2946,D-00-MO-2946,Superior Fuels Inc,SFI,144,215
2947,D-00-IN-2947,Superior Fuels Inc,SFI,91,922
2950,D-00-TX-2950,Renewable Energy Group,REG,282,418
2951,D-00-IA-2951,Renewable Energy Group,REG,482,570
2952,D-00-IA-2952,Renewable Energy Group,REG,59,923
2953,D-00-IL-2953,Renewable Energy Group,REG,74,924
2954,D-00-WA-2954,Inland Empire Oilseeds LLC,I.E.O.,306,925
2956,D-00-WA-2956,Inland Empire Oilseeds LLC Delivered,I.E.O.Dlvr,308,453
2958,D-00-WA-2958,Inland Empire Oilseeds LLC Delivered,I.E.O.Dlvr,309,455
2959,D-00-WA-2959,Inland Empire Oilseeds LLC Delivered,I.E.O.Dlvr,307,926
2960,D-00-WA-2960,Inland Empire Oilseeds LLC Delivered,I.E.O.Dlvr,307,452
2961,D-00-IA-2961,Iowa Renewable Energy,IRE,63,927
2962,D-00-IA-2962,Western Iowa Energy,WIE,68,928
2963,D-00-IA-2963,Western Dubuque BioDiesel,Wstrn Dub,60,929
2966,D-00-MN-2966,Enterprise Terminals & Storage LLC,EPO,141,930
2967,D-00-MN-2967,Enterprise Terminals & Storage LLC,EPO,494,931
2968,T-76-AL-0001,Texas Eastern Petroleum Products Company,TEPPCO,569,932
2969,T-61-KY-3273,Thornton Transportation Inc,Thornton,111,165
2971,T-99-HI-4568,Tesoro,Tesoro,55,97
2972,T-99-HI-4559,Tesoro,Tesoro,404,94
2974,D-00-AL-2974,Signature Flight Airport,S F A,554,933
2975,D-00-AL-2975,Mercury Air Center Airport,M A C A,3,5
2976,D-00-GA-2976,Bio Trans Intermodal,BTI,251,379
2977,T-74-TX-2717,Transmontaigne,TPSI,271,401
2978,D-00-IL-2978,Renewable Energy Group,REG,372,934
2980,T-06-CT-1281,George Taylor,G Taylor,33,935
2981,D-00-WY-2981,Private Terminal,PVT TERM,324,936
2982,D-00-UT-2982,Private Terminal,PVT TERM,297,937
2983,D-00-LA-2983,Private Terminal,PVT TERM,120,181
2984,T-CA-000014,ESSO - Canada,ESSO CA,429,938
2985,T-88-NV-4358,Flyers Energy LLC North,Flyers N,197,272
2986,D-00-CO-2986,Western Convenience,Wstrn Conv,559,939
2987,D-00-CO-2987,Western Convenience,Wstrn Conv,559,940
2988,D-00-ND-2988,Western Convenience,Wstrn Conv,178,941
2990,D-00-WY-2990,Garco Energy,Garco,321,942
2991,D-00-UT-2991,Western Convenience,Wstrn Conv,297,943
2992,D-00-ND-2992,Western,Western,178,944
2993,T-84-WY-4057,Equitable Oil Purchasing Co,Equitable,325,945
2994,D-00-TX-2994,Enterprise Terminals & Storage LLC,EPO,293,946
2996,D-00-TX-2996,Enterprise Terminals & Storage LLC South,EPO S,275,404
2997,T-58-GA-2524,Omega Partners lll LLC South,Omega S,50,89
2998,D-00-VA-2998,Enterprise Terminals & Storage LLC,EPO,300,441
3000,D-00-KY-3000,Seay Oil Company,Seay Oil,112,168
3001,D-00-MA-3001,L. E. Belcher,LEBelcher,122,187
3002,D-00-IN-3002,Indiana Harbor,IN Harbor,86,140
3003,D-00-MA-3003,Global Companies LLC,Global,121,806
3004,D-00-MO-3004,Fuel Marketing Corporation,Fuel Mktng,144,216
3005,D-00-AR-3005,Fuel Marketing Corporation,Fuel Mktng,7,13
3006,D-00-NC-3006,Mountain Energy,MtnEnergy,252,947
3007,D-00-CA-3007,Zone Pricing,Zone,15,948
3008,D-00-CA-3008,Zone Pricing,Zone,18,949
3010,D-00-CA-3010,Zone Pricing,Zone,18,950
3011,D-00-CA-3011,Zone Pricing,Zone,18,951
3012,D-00-CA-3012,Zone Pricing,Zone,18,952
3013,D-00-CA-3013,Zone Pricing,Zone,22,953
3014,D-00-CA-3014,Zone Pricing,Zone,22,954
3015,D-00-CA-3015,Zone Pricing,Zone,22,955
3017,D-00-CA-3017,Zone Pricing,Zone,22,956
3018,D-00-CA-3018,Zone Pricing,Zone,22,957
3019,D-00-CA-3019,Zone Pricing,Zone,22,958
3020,D-00-CA-3020,Zone Pricing,Zone,22,959
3021,D-00-CA-3021,Zone Pricing,Zone,22,960
3022,D-00-CA-3022,Zone Pricing,Zone,22,961
3023,D-00-CA-3023,Zone Pricing,Zone,22,962
3025,D-00-CA-3025,Zone Pricing,Zone,22,963
3026,D-00-CA-3026,Zone Pricing,Zone,22,964
3027,D-00-CA-3027,Zone Pricing,Zone,22,965
3028,D-00-CA-3028,Zone Pricing,Zone,22,966
3029,D-00-CA-3029,Zone Pricing,Zone,22,967
3030,D-00-CA-3030,Zone Pricing,Zone,22,968
3031,T-06-CT-1269,Safety Kleen Systems,Safety Kln,33,62
3033,D-00-MA-3033,Peterson Oil Service,Petrsn Oil,121,969
3034,T-88-NV-4362,Pro Petroleum,Pro Petro,196,271
3035,T-11-NY-1333,Skaggs Walsh,SkaggsWlsh,204,970
3036,T-59-FL-2681,Apex Oil South,Apex Oil S,38,69
3038,D-00-MO-3038,Oneok North Systems,Oneok,99,971
3039,D-00-AZ-3039,NGL Energy Partners LP,NGL,474,564
3040,D-00-WI-3040,Private Terminal,PVT TERM,313,460
3041,T-88-NV-4359,Rebel Oil,Rebel Oil,196,271
3042,D-00-MI-3042,Plains All American Pipeline LP,PAA,129,972
3044,D-00-MT-3044,Best Oil,Best Oil,165,237
3045,D-00-CA-3045,Zone Pricing,Zone,18,973
3046,D-00-TX-3046,Atlas Oil,Atlas Oil,285,974
3047,D-00-TX-3047,Atlas Oil,Atlas Oil,279,975
3048,T-71-AR-2460,Cross Oil & Refining,Cross Oil,6,976
3049,T-71-AR-2461,Transmontaigne,TPSI,158,977
3050,T-01-ME-1015,Sprague,Sprague,125,978
3052,T-94-CA-4701,Chevron,Chevron,25,919
3053,T-65-FL-2166,Transmontaigne,TPSI,39,979
3054,T-58-GA-2518,NuStar,NuStar,363,980
3055,T-99-HI-4561,Tesoro East,Tesoro E,404,94
3057,T-72-IL-0004,West Shore Pipeline Company,WestShore,84,135
3058,T-52-MD-1560,NuStar,NuStar,123,188
3059,T-39-NE-3612,Magellan Pipeline Company,Magellan,185,981
3060,T-39-NE-3613,Truman Arnold,Truman,185,982
3062,T-22-NJ-1517,Sunoco Logistics Partners LP,Sunoco,190,266
3063,T-86-NM-4263,Holly Refining and Marketing,Holly,193,983
3064,T-85-NM-4259,NuStar,NuStar,193,984
3066,T-34-OH-3174,Transmontaigne,TPSI,409,985
3067,T-25-PA-1762,Kinder Morgan Energy Partners,KMEP,243,986
3069,T-25-PA-1789,Sunoco Logistics Partners LP,Sunoco,409,987
3070,T-75-TX-2691,Chevron,Chevron,398,988
3071,T-76-TX-2792,Magellan Pipeline Company,Magellan,282,917
3074,T-54-VA-1676,BP Oil Products,BP Oil,299,989
3075,T-54-VA-1658,NuStar,NuStar,299,990
3076,T-54-VA-1693,NuStar,NuStar,300,991
3078,T-33-WA-0001,Chevron,Chevron,305,450
3080,T-72-WI-0002,West Shore Pipeline Company,WestShore,315,461
3081,T-72-WI-0001,West Shore Pipeline Company,WestShore,316,463
3083,T-76-TX-2796,NuStar East,NuStar E,287,992
3084,T-76-TX-2814,NuStar West,NuStar W,287,992
3085,T-62-TN-2222,American Airlines Inc,American,263,392
3087,T-91-WA-4430,NuStar North,NuStar N,233,338
3088,T-74-TX-2754,Transmontaigne North,TPSI N,271,401
